PEST_Code,Model,Scenario,Date,Label,Description
PEST_20200513_CoastalCT_a, CoastalCT, layers_GHB_sea_septic_DRN0,20200513,"layers_GHB_sea_septic_DRN0_PEST","testing a run with lowered ghb, inland coastal discharge as drn,  and specified fine and coarse adjustments, with COF, and lower bedrock upper K limits and lower streambed K, retesting the drain threshold"
PEST_20200513_CoastalCT_b, CoastalCT, layers_GHB_sea_septic_DRN10,20200513,"layers_GHB_sea_septic_DRN10_PEST","testing a run with lowered ghb, inland coastal discharge as drn,  and specified fine and coarse adjustments, with COF, and lower bedrock upper K limits and lower streambed K, retesting the drain threshold"
PEST_20200513_CoastalCT_c, CoastalCT, layers_GHB_sea_septic_DRN20,20200513,"layers_GHB_sea_septic_DRN20_PEST","testing a run with lowered ghb, inland coastal discharge as drn,  and specified fine and coarse adjustments, with COF, and lower bedrock upper K limits and lower streambed K, retesting the drain threshold"
PEST_20200513_CoastalCT_d, CoastalCT, layers_GHB_sea_septic_DRN30,20200513,"layers_GHB_sea_septic_DRN30_PEST","testing a run with lowered ghb, inland coastal discharge as drn,  and specified fine and coarse adjustments, with COF, and lower bedrock upper K limits and lower streambed K, retesting the drain threshold"
PEST_20200513_CoastalCT_e, CoastalCT, layers_GHB_sea_septic_DRN40,20200513,"layers_GHB_sea_septic_DRN40_PEST","testing a run with lowered ghb, inland coastal discharge as drn,  and specified fine and coarse adjustments, with COF, and lower bedrock upper K limits and lower streambed K, retesting the drain threshold"
PEST_20200513_CoastalCT_f, CoastalCT, layers_GHB_sea_septic_DRN50,20200513,"layers_GHB_sea_septic_DRN50_PEST","testing a run with lowered ghb, inland coastal discharge as drn,  and specified fine and coarse adjustments, with COF, and lower bedrock upper K limits and lower streambed K, retesting the drain threshold"
PEST_20200513_CoastalCT_g, CoastalCT, layers_GHB_sea_septic_DRN100,20200513,"layers_GHB_sea_septic_DRN100_PEST","testing a run with lowered ghb, inland coastal discharge as drn,  and specified fine and coarse adjustments, with COF, and lower bedrock upper K limits and lower streambed K, retesting the drain threshold"
PEST_20200513_CoastalCT_h, CoastalCT, layers_GHB_sea_septic_DRN10,20200513,"layers_GHB_sea_septic_DRN10_PEST","testing a run with lowered ghb, inland coastal discharge as drn,  and specified fine and coarse adjustments, with COF, and lower bedrock upper K limits and lower streambed K, retesting the drain threshold"
PEST_20200514_CoastalCT_a, CoastalCT, layers_GHB_sea_septic_DRN05,20200514,"layers_GHB_sea_septic_DRN05_PEST","testing a run with lowered ghb, inland coastal discharge as drn,  and specified fine and coarse adjustments, with COF, and lower bedrock upper K limits and lower streambed K, retesting the drain threshold"
PEST_20200515_Niantic_a, Niantic, layers_GHB_sea_septic_DRN0,20200515,"layers_GHB_sea_septic_DRN0_PEST","making a blank calibration model as a framework for adding the calibrated conductivities and recharge values"
PEST_20200515_Niantic250_b, Niantic250, layers_GHB_sea_septic_DRN0,20200515,"layers_GHB_sea_septic_DRN0_PEST","making a blank calibration run to copy in the calibrated conductivies"
PEST_20200515_Niantic250_c, Niantic250, layers_GHB_sea_septic_DRN0,20200515,"layers_GHB_sea_septic_DRN0_PEST","making a blank calibration run to copy in the calibrated conductivies"
PEST_20200515_Niantic500_d, Niantic500, layers_GHB_sea_septic_DRN0,20200515,"layers_GHB_sea_septic_DRN0_PEST","making a blank calibration file to copy in the calibrated hydraulic conductivities"
PEST_20200515_CoastalCT_e, CoastalCT, layers_GHB_sea_septic_DRN0,20200515,"layers_GHB_sea_septic_DRN0_PEST_floatPop","testing a run with lowered ghb, inland coastal discharge as drn,  and specified fine and coarse adjustments, with COF, and lower bedrock upper K limits and lower streambed K, retesting the drain threshold"
PEST_20200518_CoastalCT_a, CoastalCT, layers_GHB_sea_septic_DRN40,20200518,"layers_GHB_sea_septic_DRN40_PEST_floatPop","testing a run with lowered ghb, inland coastal discharge as drn,  and specified fine and coarse adjustments, with COF, and lower bedrock upper K limits and lower streambed K, retesting the drain threshold"
PEST_20200519_CoastalCT500_a, CoastalCT500, layers_GHB_sea_septic_DRN0,20200519,"layers_GHB_sea_septic_DRN0_PEST","calibrating the 500 ft model"
PEST_20200519_CoastalCT500_b, CoastalCT500, layers_GHB_sea_septic_DRN0,20200519,"layers_GHB_sea_septic_DRN0_PEST","calibrating the 500 ft model"
PEST_20200519_CoastalCT500_c, CoastalCT500, layers_GHB_sea_septic_DRN0,20200519,"layers_GHB_sea_septic_DRN0_PEST","calibrating the 500 ft model"
PEST_20200520_CoastalCT250_a, CoastalCT250, layers_GHB_sea_septic_DRN0,20200520,"layers_GHB_sea_septic_DRN0_PEST","calibrating the 250 ft model"
PEST_20200520_CoastalCT250_b, CoastalCT250, layers_GHB_sea_septic_DRN0,20200520,"layers_GHB_sea_septic_DRN0_PEST","calibrating the 250 ft model"
PEST_20200523_CoastalCT_a, CoastalCT, layers_GHB_sea_septic_DRN0,20200523,"layers_GHB_sea_septic_DRN0_PEST_popAdj","testing a run with adjusted populations  (>= 3 or 0)"
PEST_20200523_CoastalCT_b, CoastalCT, layers_GHB_sea_septic_DRN20,20200523,"layers_GHB_sea_septic_DRN20_PEST_popAdj","testing a run with adjusted populations  (>= 3 or 0)"
PEST_20200526_CoastalCT_a, CoastalCT, layers_GHB_sea_septic_DRN0_adjPop,20200526,"layers_GHB_sea_septic_DRN0_adjPop_PEST","testing a run with adjusted populations  (>= 3 or 0)"
PEST_20200526_CoastalCT_b, CoastalCT, layers_GHB_sea_septic_DRN05_adjPop,20200526,"layers_GHB_sea_septic_DRN05_adjPop_PEST","testing a run with adjusted populations  (>= 3 or 0)"
PEST_20200526_CoastalCT_c, CoastalCT, layers_GHB_sea_septic_DRN0_test,20200526,"layers_GHB_sea_septic_DRN0_test_PEST","testing a run with adjusted populations  (>= 3 or 0)"
PEST_20200526_CoastalCT_d, CoastalCT, layers_GHB_sea_septic_DRN0_adjPop,20200526,"layers_GHB_sea_septic_DRN0_adjPop_PEST","testing a run with adjusted populations  (>= 3 or 0)"
PEST_20200527_CoastalCT_a, CoastalCT, layers_GHB_sea_septic_DRN05_adjPop,20200527,"layers_GHB_sea_septic_DRN05_adjPop_PEST","testing a run with adjusted populations  (>= 3 or 0)"
PEST_20200527_CoastalCT500_b, CoastalCT500, layers_GHB_sea_septic_DRN0,20200527,"layers_GHB_sea_septic_DRN0_PEST","calibrating the 500 ft model"
PEST_20200527_CoastalCT500_c, CoastalCT500, layers_GHB_sea_septic_DRN0,20200527,"layers_GHB_sea_septic_DRN0_PEST","calibrating the 500 ft model"
PEST_20200527_CoastalCT_d, CoastalCT, layers_GHB_sea_septic_DRN10_adjPop,20200527,"layers_GHB_sea_septic_DRN10_adjPop_PEST","testing a run with adjusted populations  (>= 3 or 0)"
PEST_20200529_CoastalCT_a, CoastalCT, layers_GHB_sea_septic_DRN0,20200529,"layers_GHB_sea_septic_DRN0_PEST","testing a run with adjusted populations  (>= 3 or 0)"
PEST_20200601_CoastalCT_a, CoastalCT, layers_GHB_sea_septic_DRN05,20200601,"layers_GHB_sea_septic_DRN05_PEST","testing a run with adjusted populations  (>= 3 or 0)"
PEST_20200601_CoastalCT_b, CoastalCT, layers_GHB_sea_septic_DRN0_smoothDrn,20200601,"layers_GHB_sea_septic_DRN0_smoothDrn_PEST","testing a run with adjusted populations  (>= 3 or 0)"
PEST_20200601_CoastalCT_c, CoastalCT, layers_GHB_sea_septic_DRN05_smoothDrn,20200601,"layers_GHB_sea_septic_DRN05_smoothDrn_PEST","testing a run with adjusted populations  (>= 3 or 0)"
PEST_20200602_CoastalCT_a, CoastalCT, layers_GHB_sea_septic_DRN10_smoothDrn,20200602,"layers_GHB_sea_septic_DRN10_smoothDrn_PEST","testing a run with adjusted populations  (>= 3 or 0)"
PEST_20200602_Niantic_b, Niantic, layers_GHB_sea_septic_DRN0_smoothDrn,20200602,"layers_GHB_sea_septic_DRN0_smoothDrn_PEST","making a blank calibration model as a framework for adding the calibrated conductivities and recharge values"
PEST_20200602_Niantic250_c, Niantic250, layers_GHB_sea_septic_DRN0_smoothDrn,20200602,"layers_GHB_sea_septic_DRN0_smoothDrn_PEST","making a blank calibration run to copy in the calibrated conductivies"
PEST_20200602_Niantic500_d, Niantic500, layers_GHB_sea_septic_DRN0_smoothDrn,20200602,"layers_GHB_sea_septic_DRN0_smoothDrn_PEST","making a blank calibration file to copy in the calibrated hydraulic conductivities"
PEST_20200609_CoastalCT250_a, CoastalCT250, layers_GHB_sea_septic_DRN0_smoothDrn,20200609,"layers_GHB_sea_septic_DRN0_smoothDrn_PEST","calibrating the 250 ft model"
PEST_20200609_CoastalCT_b, CoastalCT, layers_GHB_sea_septic_DRN0_smoothDrn,20200609,"layers_GHB_sea_septic_DRN0_smoothDrn_PEST_Initial","testing a run with adjusted populations  (>= 3 or 0)"
PEST_20200609_CoastalCT_c, CoastalCT, layers_GHB_sea_septic_DRN0_smoothDrn2,20200609,"layers_GHB_sea_septic_DRN0_smoothDrn2_PEST","testing a run with adjusted populations  (>= 3 or 0)"
PEST_20200609_CoastalCT_d, CoastalCT, layers_GHB_sea_septic_DRN0_smoothDrn2,20200609,"layers_GHB_sea_septic_DRN0_smoothDrn2_PEST_Initial","testing a run with adjusted populations  (>= 3 or 0)"
PEST_20200609_CoastalCT500_e, CoastalCT500, layers_GHB_sea_septic_DRN0_smoothDrn2,20200609,"layers_GHB_sea_septic_DRN0_smoothDrn2_PEST","calibrating the 500 ft model"
PEST_20200611_CoastalCT_a, CoastalCT, layers_GHB_sea_septic_DRN0_smoothDrn2,20200611,"layers_GHB_sea_septic_DRN0_smoothDrn2_PEST_Initial","testing a run with adjusted populations  (>= 3 or 0)"
PEST_20200611_Niantic_b, Niantic, layers_GHB_sea_septic_DRN0_smoothDrn,20200611,"layers_GHB_sea_septic_DRN0_smoothDrn_PEST","making a blank calibration model as a framework for adding the calibrated conductivities and recharge values"
PEST_20200611_Niantic250_c, Niantic250, layers_GHB_sea_septic_DRN0_smoothDrn,20200611,"layers_GHB_sea_septic_DRN0_smoothDrn_PEST","making a blank calibration run to copy in the calibrated conductivies"
PEST_20200611_Niantic500_d, Niantic500, layers_GHB_sea_septic_DRN0_smoothDrn,20200611,"layers_GHB_sea_septic_DRN0_smoothDrn_PEST","making a blank calibration file to copy in the calibrated hydraulic conductivities"
PEST_20200614_CoastalCT250_a, CoastalCT250, layers_GHB_sea_septic_DRN0_smoothDrn,20200614,"layers_GHB_sea_septic_DRN0_smoothDrn_PEST","calibrating the 250 ft model"
PEST_20200614_CoastalCT250_b, CoastalCT250, layers_GHB_sea_septic_DRN0_smoothDrn,20200614,"layers_GHB_sea_septic_DRN0_smoothDrn_PEST","calibrating the 250 ft model"
PEST_20200614_CoastalCT250_c, CoastalCT250, layers_GHB_sea_septic_DRN0_smoothDrn,20200614,"layers_GHB_sea_septic_DRN0_smoothDrn_PEST","calibrating the 250 ft model"
PEST_20200615_CoastalCT250_a, CoastalCT250, layers_GHB_sea_septic_DRN0_smoothDrn,20200615,"layers_GHB_sea_septic_DRN0_smoothDrn_PEST","calibrating the 250 ft model"
PEST_20200615_CoastalCT250_b, CoastalCT250, layers_GHB_sea_septic_DRN0_smoothDrn,20200615,"layers_GHB_sea_septic_DRN0_smoothDrn_PEST","calibrating the 250 ft model"
PEST_20200619_CoastalCT_a, CoastalCT, layers_GHB_sea_septic_DRN0_smoothDrn_DeepBed,20200619,"layers_GHB_sea_septic_DRN0_smoothDrn_DeepBed_PEST","testing a run with adjusted populations  (>= 3 or 0)"
PEST_20200619_CoastalCT_b, CoastalCT, layers_GHB_sea_septic_DRN0_smoothDrn_ShallowBed,20200619,"layers_GHB_sea_septic_DRN0_smoothDrn_ShallowBed_PEST","testing a run with adjusted populations  (>= 3 or 0)"
PEST_20200622_CoastalCT500_a, CoastalCT500, layers_GHB_sea_septic_DRN0_smoothDrn_ShallowBed,20200622,"layers_GHB_sea_septic_DRN0_smoothDrn_ShallowBed_PEST","calibrating the 500 ft model with shallow bedrock"
PEST_20200622_CoastalCT500_b, CoastalCT500, layers_GHB_sea_septic_DRN0_smoothDrn_DeepBed,20200622,"layers_GHB_sea_septic_DRN0_smoothDrn_DeepBed_PEST","calibrating the 500 ft model with deep bedrock"
PEST_20200622_CoastalCT500_c, CoastalCT500, layers_GHB_sea_septic_DRN0_smoothDrn_DeepBed,20200622,"layers_GHB_sea_septic_DRN0_smoothDrn_DeepBed_PEST","calibrating the 500 ft model for deep bedrock"
PEST_20200622_CoastalCT500_d, CoastalCT500, layers_GHB_sea_septic_DRN0_smoothDrn_DeepBed,20200622,"layers_GHB_sea_septic_DRN0_smoothDrn_DeepBed_PEST","calibrating the 500 ft model"
PEST_20200629_CoastalCT_a, CoastalCT, layers_GHB_sea_septic_DRN0_smoothDrn2,20200629,"layers_GHB_sea_septic_DRN0_smoothDrn2_PEST_rev","testing a run with adjusted populations  (>= 3 or 0)"
PEST_20200629_CoastalCT_b, CoastalCT, layers_GHB_sea_septic_DRN0_smoothDrn2,20200629,"layers_GHB_sea_septic_DRN0_smoothDrn2_PEST_rev","a run with adjusted populations  (>= 3 or 0)"
PEST_20200630_CoastalCT_a, CoastalCT, layers_GHB_sea_septic_DRN0_smoothDrn2,20200630,"layers_GHB_sea_septic_DRN0_smoothDrn2_PEST_comCoarse","a run with adjusted populations  (>= 3 or 0), trying a run with coarse over fine and coarse as a combined unit"
PEST_20200630_CoastalCT_b, CoastalCT, layers_GHB_sea_septic_DRN0_smoothDrn2_PEST,20200630,"layers_GHB_sea_septic_DRN0_smoothDrn2_PEST_PEST_priorInfo","a run with adjusted populations  (>= 3 or 0)"
PEST_20200630_CoastalCT_c, CoastalCT, layers_GHB_sea_septic_DRN0_smoothDrn2,20200630,"layers_GHB_sea_septic_DRN0_smoothDrn2_PEST_priorInfo","a run with adjusted populations  (>= 3 or 0)"
PEST_20200630_CoastalCT_d, CoastalCT, layers_GHB_sea_septic_DRN0_smoothDrn_ShallowBed,20200630,"layers_GHB_sea_septic_DRN0_smoothDrn_ShallowBed_PEST","a run with adjusted populations  (>= 3 or 0)"
PEST_20200630_CoastalCT_e, CoastalCT, layers_GHB_sea_septic_DRN0_smoothDrn_ShallowBed,20200630,"layers_GHB_sea_septic_DRN0_smoothDrn_ShallowBed_PEST","a run with adjusted populations  (>= 3 or 0)"
PEST_20200630_CoastalCT_f, CoastalCT, layers_GHB_sea_septic_DRN0_smoothDrn_DeepBed,20200630,"layers_GHB_sea_septic_DRN0_smoothDrn_DeepBed_PEST","a run with adjusted populations  (>= 3 or 0)"
PEST_20200701_CoastalCT_a, CoastalCT, layers_GHB_sea_septic_DRN0_smoothDrn_ShallowBed,20200701,"layers_GHB_sea_septic_DRN0_smoothDrn_ShallowBed_PEST","a run with adjusted populations  (>= 3 or 0)"
PEST_20200706_CoastalCT500_a, CoastalCT500, layers_GHB_sea_septic_DRN0_smoothDrn2,20200706,"layers_GHB_sea_septic_DRN0_smoothDrn2_PEST","calibrating the 500 ft model"
PEST_20200706_CoastalCT500_b, CoastalCT500, layers_GHB_sea_septic_DRN0_smoothDrn,20200706,"layers_GHB_sea_septic_DRN0_smoothDrn_PEST","calibrating the 500 ft model"
PEST_20200708_Niantic500_a, Niantic500, layers_GHB_sea_septic_DRN0_smoothDrn_DeepBed,20200708,"layers_GHB_sea_septic_DRN0_smoothDrn_DeepBed_PEST","making a blank calibration file to copy in the calibrated hydraulic conductivities"
PEST_20200708_Niantic500_b, Niantic500, layers_GHB_sea_septic_DRN0_smoothDrn_ShallowBed,20200708,"layers_GHB_sea_septic_DRN0_smoothDrn_ShallowBed_PEST","making a blank calibration file to copy in the calibrated hydraulic conductivities"
PEST_20200708_CoastalCT_c, CoastalCT, layers_GHB_sea_septic_DRN0_smoothDrn_sdBed200,20200708,"layers_GHB_sea_septic_DRN0_smoothDrn_sdBed200_PEST","a run with adjusted populations  (>= 3 or 0)"
PEST_20200708_CoastalCT_d, CoastalCT, layers_GHB_sea_septic_DRN0_smoothDrn_sdBed50,20200708,"layers_GHB_sea_septic_DRN0_smoothDrn_sdBed50_PEST","a run with adjusted populations  (>= 3 or 0)"
PEST_20200709_CoastalCT500_a, CoastalCT500, layers_GHB_sea_septic_DRN0_smoothDrn_sdBed200,20200709,"layers_GHB_sea_septic_DRN0_smoothDrn_sdBed200_PEST","calibrating the 500 ft model"
PEST_20200709_CoastalCT500_b, CoastalCT500, layers_GHB_sea_septic_DRN0_smoothDrn_sdBed200,20200709,"layers_GHB_sea_septic_DRN0_smoothDrn_sdBed200_PEST","calibrating the 500 ft model"
PEST_20200709_CoastalCT500_c, CoastalCT500, layers_GHB_sea_septic_DRN0_smoothDrn_sdBed50,20200709,"layers_GHB_sea_septic_DRN0_smoothDrn_sdBed50_PEST","calibrating the 500 ft model"
PEST_20200709_CoastalCT500_d, CoastalCT500, layers_GHB_sea_septic_DRN0_smoothDrn_sdBed50,20200709,"layers_GHB_sea_septic_DRN0_smoothDrn_sdBed50_PEST","calibrating the 500 ft model"
PEST_20200713_CoastalCT_a, CoastalCT, layers_GHB_sea_septic_DRN0_smoothDrn_widthTest,20200713,"layers_GHB_sea_septic_DRN0_smoothDrn_widthTest_PEST","a run with adjusted populations  (>= 3 or 0)"
PEST_20200715_CoastalCT_a, CoastalCT, layers_GHB_sea_septic_DRN0_smoothDrn,20200715,"layers_GHB_sea_septic_DRN0_smoothDrn_PEST","a run after adjusting the pws wells with APA's to not be in till"
PEST_20200715_Niantic_b, Niantic, layers_GHB_sea_septic_DRN0_smoothDrn,20200715,"layers_GHB_sea_septic_DRN0_smoothDrn_PEST","making a blank calibration model as a framework for adding the calibrated conductivities and recharge values"
PEST_20200715_Niantic500_c, Niantic500, layers_GHB_sea_septic_DRN0_smoothDrn,20200715,"layers_GHB_sea_septic_DRN0_smoothDrn_PEST","making a blank calibration file to copy in the calibrated hydraulic conductivities"
PEST_20200715_Niantic250_d, Niantic250, layers_GHB_sea_septic_DRN0_smoothDrn,20200715,"layers_GHB_sea_septic_DRN0_smoothDrn_PEST","making a blank calibration run to copy in the calibrated conductivies"
PEST_20200717_CoastalCT_a, CoastalCT, layers_GHB_sea_septic_DRN0_smoothDrn_sdBed150,20200717,"layers_GHB_sea_septic_DRN0_smoothDrn_sdBed150_PEST","a run after adjusting the pws wells with APA's to not be in till"
PEST_20200720_CoastalCT500_a, CoastalCT500, layers_GHB_sea_septic_DRN0_smoothDrn_sdBed150,20200720,"layers_GHB_sea_septic_DRN0_smoothDrn_sdBed150_PEST","calibrating the 500 ft model"
PEST_20200720_CoastalCT500_b, CoastalCT500, layers_GHB_sea_septic_DRN0_smoothDrn_sdBed50,20200720,"layers_GHB_sea_septic_DRN0_smoothDrn_sdBed50_PEST","calibrating the 500 ft model"
PEST_20200720_CoastalCT500_c, CoastalCT500, layers_GHB_sea_septic_DRN0_smoothDrn_sdBed50,20200720,"layers_GHB_sea_septic_DRN0_smoothDrn_sdBed50_PEST","calibrating the 500 ft model"
PEST_20200727_CoastalCT250_a, CoastalCT250, layers_GHB_sea_septic_DRN0_smoothDrn,20200727,"layers_GHB_sea_septic_DRN0_smoothDrn_PEST","calibrating the 250 ft model"
PEST_20200729_Niantic250_a, Niantic250, layers_GHB_sea_septic_DRN0_smoothDrn_cal_wt_1.00,20200729,"layers_GHB_sea_septic_DRN0_smoothDrn_cal_wt_1.00_PEST","making a blank calibration run to copy in the calibrated conductivies"
PEST_20200730_CoastalCT_a, CoastalCT, layers_GHB_sea_septic_DRN0_smoothDrn,20200730,"layers_GHB_sea_septic_DRN0_smoothDrn_PEST_vaniTest","a run after adjusting the pws wells with APA's to not be in till"
PEST_20200730_CoastalCT_b, CoastalCT, layers_GHB_sea_septic_DRN0_smoothDrn,20200730,"layers_GHB_sea_septic_DRN0_smoothDrn_PEST_vaniTest","a run after adjusting the pws wells with APA's to not be in till"
PEST_20200730_CoastalCT_c, CoastalCT, layers_GHB_sea_septic_DRN0_smoothDrn_sdBed150,20200730,"layers_GHB_sea_septic_DRN0_smoothDrn_sdBed150_PEST","a run after adjusting the pws wells with APA's to not be in till"
PEST_20200731_CoastalCT_a, CoastalCT, layers_GHB_sea_septic_DRN0_smoothDrn_sdBed50,20200731,"layers_GHB_sea_septic_DRN0_smoothDrn_sdBed50_PEST","a run after adjusting the pws wells with APA's to not be in till"
PEST_20200731_CoastalCT500_b, CoastalCT500, layers_GHB_sea_septic_DRN0_smoothDrn,20200731,"layers_GHB_sea_septic_DRN0_smoothDrn_PEST","calibrating the 500 ft model"
PEST_20200731_CoastalCT_c, CoastalCT, layers_GHB_sea_septic_DRN0_smoothDrn,20200731,"layers_GHB_sea_septic_DRN0_smoothDrn_PEST_vaniTest2","a run after adjusting the pws wells with APA's to not be in till"
PEST_20200731_CoastalCT_d, CoastalCT, layers_GHB_sea_septic_DRN0_smoothDrn,20200731,"layers_GHB_sea_septic_DRN0_smoothDrn_PEST_vaniTest","correcting the VANI for till"
PEST_20200731_CoastalCT500_e, CoastalCT500, layers_GHB_sea_septic_DRN0_smoothDrn,20200731,"layers_GHB_sea_septic_DRN0_smoothDrn_PEST","correcting an error in the vani"
PEST_20200803_Niantic_a, Niantic, layers_GHB_sea_septic_DRN0_smoothDrn,20200803,"layers_GHB_sea_septic_DRN0_smoothDrn_PEST","making a blank calibration model as a framework for adding the calibrated conductivities and recharge values"
PEST_20200803_Niantic500_b, Niantic500, layers_GHB_sea_septic_DRN0_smoothDrn,20200803,"layers_GHB_sea_septic_DRN0_smoothDrn_PEST","making a blank calibration file to copy in the calibrated hydraulic conductivities"
PEST_20200803_Niantic250_c, Niantic250, layers_GHB_sea_septic_DRN0_smoothDrn,20200803,"layers_GHB_sea_septic_DRN0_smoothDrn_PEST","making a blank calibration run to copy in the calibrated conductivies"
PEST_20200803_CoastalCT_d, CoastalCT, layers_GHB_sea_septic_DRN0_smoothDrn_sdBed50,20200803,"layers_GHB_sea_septic_DRN0_smoothDrn_sdBed50_PEST","correcting the VANI for till"
PEST_20200803_CoastalCT_e, CoastalCT, layers_GHB_sea_septic_DRN0_smoothDrn_sdBed150,20200803,"layers_GHB_sea_septic_DRN0_smoothDrn_sdBed150_PEST","correcting the VANI for till"
PEST_20200804_CoastalCT500_a, CoastalCT500, layers_GHB_sea_septic_DRN0_smoothDrn_sdBed150,20200804,"layers_GHB_sea_septic_DRN0_smoothDrn_sdBed150_PEST","correcting an error in the vani"
PEST_20200804_CoastalCT500_b, CoastalCT500, layers_GHB_sea_septic_DRN0_smoothDrn_sdBed50,20200804,"layers_GHB_sea_septic_DRN0_smoothDrn_sdBed50_PEST","correcting an error in the vani"
PEST_20200806_CoastalCT_a, CoastalCT, layers_GHB_sea_septic_DRN0_smoothDrn_sdBed50,20200806,"layers_GHB_sea_septic_DRN0_smoothDrn_sdBed50_PEST","correcting the VANI for till and bedrock elevation for sdBed"
PEST_20200807_CoastalCT_a, CoastalCT, layers_GHB_sea_septic_DRN0_smoothDrn,20200807,"layers_GHB_sea_septic_DRN0_smoothDrn_PEST","correcting the VANI for till and bedrock elevation for sdBed, correcting the well depths for bedrock wells"
PEST_20200807_CoastalCT_b, CoastalCT, layers_GHB_sea_septic_DRN0_smoothDrn,20200807,"layers_GHB_sea_septic_DRN0_smoothDrn_PEST","correcting the VANI for till and bedrock elevation for sdBed, correcting the well depths for bedrock wells"
PEST_20200807_CoastalCT_c, CoastalCT, layers_GHB_sea_septic_DRN0_smoothDrn_sdBed50,20200807,"layers_GHB_sea_septic_DRN0_smoothDrn_sdBed50_PEST","correcting the VANI for till and bedrock elevation for sdBed, correcting the well depths for bedrock wells"
PEST_20200807_CoastalCT_d, CoastalCT, layers_GHB_sea_septic_DRN0_smoothDrn_sdBed150,20200807,"layers_GHB_sea_septic_DRN0_smoothDrn_sdBed150_PEST","correcting the VANI for till and bedrock elevation for sdBed, correcting the well depths for bedrock wells"
PEST_20200810_CoastalCT500_a, CoastalCT500, layers_GHB_sea_septic_DRN0_smoothDrn_sdBed50,20200810,"layers_GHB_sea_septic_DRN0_smoothDrn_sdBed50_PEST","correcting an error in the vani"
PEST_20200810_CoastalCT500_b, CoastalCT500, layers_GHB_sea_septic_DRN0_smoothDrn_sdBed150,20200810,"layers_GHB_sea_septic_DRN0_smoothDrn_sdBed150_PEST","correcting an error in the vani"
PEST_20200915_CoastalCT_a, CoastalCT, layers_GHB_sea_septic_DRN0_smoothDrn_GHBCorrections,20200915,"layers_GHB_sea_septic_DRN0_smoothDrn_GHBCorrections_PEST","correcting the GHB elevations (they were negative rather than positive)"
PEST_20200917_CoastalCT500_a, CoastalCT500, layers_GHB_sea_septic_DRN0_smoothDrn_GHBCorrections,20200917,"layers_GHB_sea_septic_DRN0_smoothDrn_GHBCorrections_PEST","correcting errors in the GHB"
PEST_20200918_CoastalCT_a, CoastalCT, layers_GHB_sea_septic_DRN0_smoothDrn_GHBCorrections,20200918,"layers_GHB_sea_septic_DRN0_smoothDrn_GHBCorrections_PEST_noStreams","calbrating without stream altitudes"
PEST_20200918_CoastalCT_b, CoastalCT, layers_GHB_sea_septic_DRN0_smoothDrn_GHBCorrections,20200918,"layers_GHB_sea_septic_DRN0_smoothDrn_GHBCorrections_PEST_noStreams","calibrating without streams"
PEST_20200921_CoastalCT_a, CoastalCT, layers_GHB_sea_septic_DRN0_smoothDrn_GHBCorrections,20200921,"layers_GHB_sea_septic_DRN0_smoothDrn_GHBCorrections_PEST_noFloodedLandDryStreams","testing the calibration without the hydrotopo errors"
PEST_20200921_CoastalCT_b, CoastalCT, layers_GHB_sea_septic_DRN0_smoothDrn_GHBCorrections,20200921,"layers_GHB_sea_septic_DRN0_smoothDrn_GHBCorrections_PEST_noStreams_noFloodedLandDryStreams","calibrating without the dry streams / flooded land and without stream altitudes"
PEST_20200924_CoastalCT_a, CoastalCT, layers_GHB_sea_septic,20200924,"layers_GHB_sea_septic_PEST","correcting the GHB elevations (they were negative rather than positive)"
PEST_20200925_CoastalCT_a, CoastalCT, layers_GHB_sea_septic_DRN0,20200925,"layers_GHB_sea_septic_DRN0_PEST","correcting the GHB elevations (they were negative rather than positive)"
PEST_20200928_CoastalCT_a, CoastalCT, layers_GHB_sea_septic_DRN0_sdBed50,20200928,"layers_GHB_sea_septic_DRN0_sdBed50_PEST","correcting the GHB elevations (they were negative rather than positive)"
PEST_20200928_CoastalCT_b, CoastalCT, layers_GHB_sea_septic_DRN0_sdBed150,20200928,"layers_GHB_sea_septic_DRN0_sdBed150_PEST","correcting the GHB elevations (they were negative rather than positive)"
PEST_20200928_CoastalCT500_c, CoastalCT500, layers_GHB_sea_septic_DRN0,20200928,"layers_GHB_sea_septic_DRN0_PEST","correcting errors in the GHB"
PEST_20200929_Niantic_a, Niantic, layers_GHB_sea_septic_DRN0,20200929,"layers_GHB_sea_septic_DRN0_PEST","making a blank calibration model as a framework for adding the calibrated conductivities and recharge values"
PEST_20200929_Niantic500_b, Niantic500, layers_GHB_sea_septic_DRN0,20200929,"layers_GHB_sea_septic_DRN0_PEST","making a blank calibration file to copy in the calibrated hydraulic conductivities"
PEST_20200929_Niantic250_c, Niantic250, layers_GHB_sea_septic_DRN0,20200929,"layers_GHB_sea_septic_DRN0_PEST","making a blank calibration run to copy in the calibrated conductivies"
PEST_20200929_CoastalCT500_d, CoastalCT500, layers_GHB_sea_septic_DRN0_sdBed50,20200929,"layers_GHB_sea_septic_DRN0_sdBed50_PEST","correcting errors in the GHB"
PEST_20200930_CoastalCT500_a, CoastalCT500, layers_GHB_sea_septic_DRN0_sdBed150,20200930,"layers_GHB_sea_septic_DRN0_sdBed150_PEST","correcting errors in the GHB"
PEST_20201005_CoastalCT_a, CoastalCT, layers_GHB_sea_septic_DRN0,20201005,"layers_GHB_sea_septic_DRN0_PEST__WellDateAdjust","checking the well list with a different required last measurement date"
